datetime,timelinux,s2
2023-05-02 13:04:23,1.683032663,106.0
2023-05-02 13:34:27,1.683034467,98.0
2023-05-02 14:04:27,1.683036267,106.0
2023-05-02 14:34:27,1.683038067,98.0
2023-05-02 15:04:26,1.683039866,104.0
2023-05-02 15:34:25,1.683041665,93.0
2023-05-02 16:04:24,1.683043464,108.0
2023-05-02 16:34:23,1.683045263,100.0
2023-05-02 17:04:26,1.683047066,105.0
2023-05-02 17:34:24,1.683048864,105.0
2023-05-02 18:04:22,1.683050662,108.0
2023-05-02 18:34:23,1.683052463,104.0
2023-05-02 19:04:23,1.683054263,91.0
2023-05-02 19:34:21,1.683056061,101.0
2023-05-02 20:04:18,1.683057858,108.0
2023-05-02 20:34:19,1.683059659,108.0
2023-05-02 21:04:16,1.683061456,105.0
2023-05-02 21:34:19,1.683063259,107.0
2023-05-02 22:04:21,1.683065061,109.0
2023-05-02 22:34:18,1.683066858,109.0
2023-05-02 23:04:20,1.68306866,109.0
2023-05-02 23:34:17,1.683070457,108.0
2023-05-03 00:04:19,1.683072259,107.0
2023-05-03 00:34:16,1.683074056,106.0
2023-05-03 01:04:17,1.683075857,106.0
2023-05-03 01:34:18,1.683077658,102.0
2023-05-03 02:04:19,1.683079459,107.0
2023-05-03 02:34:16,1.683081256,105.0
2023-05-03 03:04:18,1.683083058,108.0
2023-05-03 03:34:20,1.68308486,107.0
2023-05-03 04:04:17,1.683086657,105.0
2023-05-03 04:34:19,1.683088459,108.0
2023-05-03 05:04:16,1.683090256,108.0
2023-05-03 05:34:17,1.683092057,109.0
2023-05-03 06:04:18,1.683093858,110.0
2023-05-03 06:34:18,1.683095658,110.0
2023-05-03 07:04:19,1.683097459,110.0
2023-05-03 07:34:19,1.683099259,111.0
2023-05-03 08:04:19,1.683101059,107.0
2023-05-03 08:34:15,1.683102855,111.0
2023-05-03 09:04:17,1.683104657,105.0
2023-05-03 09:34:19,1.683106459,108.0
2023-05-03 10:04:22,1.683108262,109.0
2023-05-03 10:34:22,1.683110062,108.0
2023-05-03 11:04:24,1.683111864,105.0
